HotelID,HotelName,CityID,AreaID,StarClass,NbRooms,Amenities,Daily,Reviews,PageUrl,Attractions_NearBy,Walkable_Grade
113623,John Jeffries House,60745,60745,3.0,46,"Free High Speed Internet (WiFi),Breakfast included,Breakfast Available,Laundry Service,Non-smoking hotel,Public Wifi,Air conditioning,Microwave,Refrigerator in room,Accessible rooms,Family Rooms,Kitchenette,Non-smoking rooms,Suites",1,485 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d113623-Reviews-John_Jeffries_House-Boston_Massachusetts.html,14,100
549445,Hotel 140,60745,60745,3.0,65,"Free High Speed Internet (WiFi),Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Public Wifi,Wheelchair access,Air conditioning,Refrigerator in room,Non-smoking rooms,Suites",1,"2,441 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d549445-Reviews-Hotel_140-Boston_Massachusetts.html,58,100
120977,Copley House,60745,60745,3.0,39,"Free High Speed Internet (WiFi),Multilingual Staff,Non-smoking hotel,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms",1,887 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d120977-Reviews-Copley_House-Boston_Massachusetts.html,20,100
268205,Embassy Suites by Hilton Boston at Logan Airport,60745,60745,3.5,273,"Pool,Restaurant,Room service,Fitness Center with Gym / Workout Room,Free Internet,Bar/Lounge,Breakfast included,Airport transportation,Banquet Room,Business Center with Internet Access,Concierge,Conference Facilities,Heated pool,Hot Tub,Indoor pool,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Paid Internet,Paid Wifi,Self-Serve Laundry,Shuttle Bus Service,Wheelchair access,Air conditioning,Microwave,Refrigerator in room,Accessible rooms,Family Rooms,Non-smoking rooms,Suites",1,"2,713 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d268205-Reviews-Embassy_Suites_by_Hilton_Boston_at_Logan_Airport-Boston_Massachusetts.html,11,59
8145466,Aloft Boston Seaport District,60745,60745,3.0,NA,"Pool,Room service,Restaurant,Bar/Lounge,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Banquet Room,Breakfast Available,Business Center with Internet Access,Dry Cleaning,Indoor pool,Laundry Service,Meeting rooms,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Wheelchair access,Air conditioning,Family Rooms,Non-smoking rooms",1,513 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d8145466-Reviews-Aloft_Boston_Seaport_District-Boston_Massachusetts.html,27,87
265475,Taylor House Bed and Breakfast,60745,60745,NA,3,"Free parking,Free High Speed Internet (WiFi),Breakfast included,Banquet Room,Business Center with Internet Access,Conference Facilities,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Air conditioning,Non-smoking rooms,Suites",1,239 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d265475-Reviews-Taylor_House_Bed_and_Breakfast-Boston_Massachusetts.html,5,72
15161474,Hyatt Centric Faneuil Hall Boston,60745,60745,3.5,163,"Restaurant,Bar/Lounge,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Room service,Breakfast Available,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Wheelchair access,Air conditioning,Refrigerator in room,Non-smoking rooms",1,30 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d15161474-Reviews-Hyatt_Centric_Faneuil_Hall_Boston-Boston_Massachusetts.html,93,100
222957,Best Western Plus Boston Hotel,60745,60745,2.5,92,"Free parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Breakfast included,Business Center with Internet Access,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Shuttle Bus Service,Wheelchair access,Air conditioning,Family Rooms,Non-smoking rooms,Suites",1,"1,600 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d222957-Reviews-Best_Western_Plus_Boston_Hotel-Boston_Massachusetts.html,19,63
77629,Hotel Boston,60745,60745,3.0,74,"Free High Speed Internet (WiFi),Breakfast included,Breakfast Available,Multilingual Staff,Non-smoking hotel,Public Wifi,Wheelchair access,Air conditioning,Microwave,Refrigerator in room,Non-smoking rooms",1,600 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d77629-Reviews-Hotel_Boston-Boston_Massachusetts.html,8,73
89568,"Staypineapple, A Delightful Hotel, South End Boston",60745,60745,3.0,56,"Bar/Lounge,Restaurant,Free High Speed Internet (WiFi),Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Wheelchair access,Air conditioning,Non-smoking rooms",1,88 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d89568-Reviews-Staypineapple_A_Delightful_Hotel_South_End_Boston-Boston_Massachusetts.html,13,100
1138709,Hotel Indigo Boston Garden,60745,60745,3.5,72,"Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Restaurant,Breakfast included,Breakfast Available,Business Center with Internet Access,Dry Cleaning,Laundry Service,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Wheelchair access,Air conditioning,Microwave,Non-smoking rooms,Suites",1,604 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1138709-Reviews-Hotel_Indigo_Boston_Garden-Boston_Massachusetts.html,13,100
2079076,14 Union Park,60745,60745,3.0,3,"Free High Speed Internet (WiFi),Non-smoking hotel,Air conditioning,Non-smoking rooms",1,102 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d2079076-Reviews-14_Union_Park-Boston_Massachusetts.html,18,100
222956,Oakwood at Downtown Boston,60745,60745,4.0,94,"Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Concierge,Non-smoking hotel,Public Wifi,Self-Serve Laundry,Air conditioning,Microwave,Refrigerator in room,Family Rooms,Kitchenette,Non-smoking rooms,Suites",1,38 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d222956-Reviews-Oakwood_at_Downtown_Boston-Boston_Massachusetts.html,79,100
1200189,Fort Hill Inn,60745,60745,NA,9,"Free High Speed Internet (WiFi),Non-smoking hotel,Self-Serve Laundry,Air conditioning,Microwave,Refrigerator in room,Family Rooms,Kitchenette,Non-smoking rooms,Suites",1,72 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1200189-Reviews-Fort_Hill_Inn-Boston_Massachusetts.html,10,72
14330508,Wyman Bed & Breakfast in Boston,60745,60745,3.5,11,"Free parking,Free High Speed Internet (WiFi),Air conditioning,Non-smoking rooms",1,28 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d14330508-Reviews-Wyman_Bed_Breakfast_in_Boston-Boston_Massachusetts.html,4,66
1672194,Back Bay Beacon,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1672194-Reviews-Back_Bay_Beacon-Boston_Massachusetts.html,NA,NA
15528935,Residence Inn Boston Downtown/South End,60745,60745,3.0,135,"Bar/Lounge,Free High Speed Internet (WiFi),Breakfast included,Fitness Center with Gym / Workout Room,Business Center with Internet Access,Meeting rooms,Public Wifi,Self-Serve Laundry,Microwave,Refrigerator in room,Suites",1,4 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d15528935-Reviews-Residence_Inn_Boston_Downtown_South_End-Boston_Massachusetts.html,NA,NA
15012308,Perkins Inn,60745,60745,3.0,NA,"Free High Speed Internet (WiFi),Air conditioning",1,13 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d15012308-Reviews-Perkins_Inn-Boston_Massachusetts.html,7,66
13846823,Boston Luxury Suites,60745,60745,4.0,NA,"Free High Speed Internet (WiFi),Air conditioning,Kitchenette",1,20 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d13846823-Reviews-Boston_Luxury_Suites-Boston_Massachusetts.html,6,54
15113557,The Maple Bed & Breakfast,60745,60745,3.0,7,"Free High Speed Internet (WiFi),Breakfast included,Kitchenette",1,7 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d15113557-Reviews-The_Maple_Bed_Breakfast-Boston_Massachusetts.html,3,49
15334761,Global Luxury Suites On Harrison Ave,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15334761-Reviews-Global_Luxury_Suites_On_Harrison_Ave-Boston_Massachusetts.html,NA,NA
15631603,Bluebird Suites at Mission Hill,60745,60745,3.5,NA,NA,1,1 review,https://www.tripadvisor.com/Hotel_Review-g60745-d15631603-Reviews-Bluebird_Suites_at_Mission_Hill-Boston_Massachusetts.html,NA,NA
9878099,Found Places Boston Fenway Inn,60745,60745,2.0,55,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Public Wifi,Non-smoking rooms",1,119 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d9878099-Reviews-Found_Places_Boston_Fenway_Inn-Boston_Massachusetts.html,25,100
15750391,A Street Apartment by Stay Alfred,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15750391-Reviews-A_Street_Apartment_by_Stay_Alfred-Boston_Massachusetts.html,NA,NA
1415084,Churchill at Boston View,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1415084-Reviews-Churchill_at_Boston_View-Boston_Massachusetts.html,NA,NA
1157193,Oakwood At The Devonshire,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1157193-Reviews-Oakwood_At_The_Devonshire-Boston_Massachusetts.html,NA,NA
13119752,Longfellow Place Apartment by Stay Alfred,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d13119752-Reviews-Longfellow_Place_Apartment_by_Stay_Alfred-Boston_Massachusetts.html,NA,NA
126058,Constitution Inn,60745,60745,2.0,147,"Pool,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Conference Facilities,Indoor pool,Meeting rooms,Multilingual Staff,Non-smoking hotel,Self-Serve Laundry,Wheelchair access,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms",1,852 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d126058-Reviews-Constitution_Inn-Boston_Massachusetts.html,28,73
120999,463 Beacon Street Guest House,60745,60745,2.0,20,"Free High Speed Internet (WiFi),Non-smoking hotel,Microwave,Non-smoking rooms",1,284 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d120999-Reviews-463_Beacon_Street_Guest_House-Boston_Massachusetts.html,17,100
16748526,Boston Homestel,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16748526-Reviews-Boston_Homestel-Boston_Massachusetts.html,NA,NA
10169149,Evolve East Boston,60745,60745,4.0,NA,"Free High Speed Internet (WiFi),Air conditioning,Microwave,Kitchenette",1,22 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d10169149-Reviews-Evolve_East_Boston-Boston_Massachusetts.html,4,83
16639143,Concord Square by Short Term Rentals Boston,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16639143-Reviews-Concord_Square_by_Short_Term_Rentals_Boston-Boston_Massachusetts.html,NA,NA
15641193,Global Luxury Suites at Boston Garden,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641193-Reviews-Global_Luxury_Suites_at_Boston_Garden-Boston_Massachusetts.html,NA,NA
15641238,Global Luxury Suites at Emerson Place,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641238-Reviews-Global_Luxury_Suites_at_Emerson_Place-Boston_Massachusetts.html,NA,NA
15641200,Global Luxury Suites at Massachusetts General,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641200-Reviews-Global_Luxury_Suites_at_Massachusetts_General-Boston_Massachusetts.html,NA,NA
15641208,Global Luxury Suites in South End,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641208-Reviews-Global_Luxury_Suites_in_South_End-Boston_Massachusetts.html,NA,NA
12449123,Global Luxury Suites at China Town,60745,60745,3.5,2,"Pool,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Business Center with Internet Access,Concierge,Pets Allowed ( Dog / Pet Friendly ),Self-Serve Laundry,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms,Suites",1,6 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d12449123-Reviews-Global_Luxury_Suites_at_China_Town-Boston_Massachusetts.html,48,100
13094295,Temple Place Suites by Short Term Rentals Boston,60745,60745,NA,NA,"Air conditioning,Refrigerator in room,Kitchenette",1,21 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d13094295-Reviews-Temple_Place_Suites_by_Short_Term_Rentals_Boston-Boston_Massachusetts.html,62,100
7356280,Churchill At The Radian,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d7356280-Reviews-Churchill_At_The_Radian-Boston_Massachusetts.html,NA,NA
14100377,Edena Urban Resorts,60745,60745,4.0,60,"Room service,Restaurant,Free High Speed Internet (WiFi),Airport transportation,Breakfast Available,Business Center with Internet Access,Concierge,Non-smoking hotel,Shuttle Bus Service,Air conditioning,Refrigerator in room,Kitchenette,Non-smoking rooms,Suites",1,11 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d14100377-Reviews-Edena_Urban_Resorts-Boston_Massachusetts.html,49,100
10209494,Sunny Hill Garden Suites,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d10209494-Reviews-Sunny_Hill_Garden_Suites-Boston_Massachusetts.html,NA,NA
14655125,Patrick's Homestay,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d14655125-Reviews-Patrick_s_Homestay-Boston_Massachusetts.html,NA,NA
2084713,Royalton Suites,60745,60745,NA,7,"Room service,Restaurant,Bar/Lounge,Free High Speed Internet (WiFi),Concierge,Non-smoking hotel,Public Wifi,Air conditioning,Minibar,Refrigerator in room,Non-smoking rooms,Suites",1,24 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d2084713-Reviews-Royalton_Suites-Boston_Massachusetts.html,58,100
15553242,Global Luxury Suites At Longwood,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15553242-Reviews-Global_Luxury_Suites_At_Longwood-Boston_Massachusetts.html,NA,NA
12370530,Evolve Fenway Diamond,60745,60745,4.0,NA,"Air conditioning,Microwave,Refrigerator in room,Kitchenette",1,7 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d12370530-Reviews-Evolve_Fenway_Diamond-Boston_Massachusetts.html,9,100
15749811,The Baldwin at Longwood Medical Area,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15749811-Reviews-The_Baldwin_at_Longwood_Medical_Area-Boston_Massachusetts.html,NA,NA
15631719,Bluebird At North End,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15631719-Reviews-Bluebird_At_North_End-Boston_Massachusetts.html,NA,NA
15641219,Global Luxury Suites at Kenmore Square,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641219-Reviews-Global_Luxury_Suites_at_Kenmore_Square-Boston_Massachusetts.html,NA,NA
16932688,Boston Commons Condos,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16932688-Reviews-Boston_Commons_Condos-Boston_Massachusetts.html,NA,NA
16748526,Boston Homestel,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16748526-Reviews-Boston_Homestel-Boston_Massachusetts.html,NA,NA
15618152,Cambria Hotel Boston Downtown,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15618152-Reviews-Cambria_Hotel_Boston_Downtown-Boston_Massachusetts.html,NA,NA
7356316,Churchill At Landmark Square,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d7356316-Reviews-Churchill_At_Landmark_Square-Boston_Massachusetts.html,NA,NA
16639143,Concord Square by Short Term Rentals Boston,60745,60745,NA,16,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16639143-Reviews-Concord_Square_by_Short_Term_Rentals_Boston-Boston_Massachusetts.html,NA,NA
15264230,Copley Luxe Condos by Barsala,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15264230-Reviews-Copley_Luxe_Condos_by_Barsala-Boston_Massachusetts.html,NA,NA
16935822,Family Apartments In Boston By Namastay,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16935822-Reviews-Family_Apartments_In_Boston_By_Namastay-Boston_Massachusetts.html,NA,NA
16901250,"Four Seasons Hotel One Dalton Street, Boston",60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16901250-Reviews-Four_Seasons_Hotel_One_Dalton_Street_Boston-Boston_Massachusetts.html,NA,NA
6484375,Furnished Quarters Church Park,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d6484375-Reviews-Furnished_Quarters_Church_Park-Boston_Massachusetts.html,NA,NA
15641186,Global Luxury Suites at Boston Common,60745,60745,3.5,381,"Pool,Bar/Lounge,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Business Center with Internet Access,Pets Allowed ( Dog / Pet Friendly ),Kitchenette,Suites",1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641186-Reviews-Global_Luxury_Suites_at_Boston_Common-Boston_Massachusetts.html,NA,NA
15641193,Global Luxury Suites at Boston Garden,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641193-Reviews-Global_Luxury_Suites_at_Boston_Garden-Boston_Massachusetts.html,NA,NA
15640955,Global Luxury Suites at Boston Harbor,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15640955-Reviews-Global_Luxury_Suites_at_Boston_Harbor-Boston_Massachusetts.html,NA,NA
15641223,Global Luxury Suites at Boston Seaport,60745,60745,NA,369,"Pool,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Business Center with Internet Access,Children Activities (Kid / Family Friendly),Concierge,Electric vehicle charging station,Meeting rooms,Pets Allowed ( Dog / Pet Friendly ),Self-Serve Laundry,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms,Suites",1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641223-Reviews-Global_Luxury_Suites_at_Boston_Seaport-Boston_Massachusetts.html,NA,NA
15641238,Global Luxury Suites at Emerson Place,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641238-Reviews-Global_Luxury_Suites_at_Emerson_Place-Boston_Massachusetts.html,NA,NA
15649228,Global Luxury Suites at Fenway,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15649228-Reviews-Global_Luxury_Suites_at_Fenway-Boston_Massachusetts.html,NA,NA
15641200,Global Luxury Suites at Massachusetts General,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641200-Reviews-Global_Luxury_Suites_at_Massachusetts_General-Boston_Massachusetts.html,NA,NA
15641204,Global Luxury Suites at Seaport,60745,60745,4.0,23,"Pool,Bar/Lounge,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Business Center with Internet Access,Pets Allowed ( Dog / Pet Friendly ),Kitchenette,Suites",1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641204-Reviews-Global_Luxury_Suites_at_Seaport-Boston_Massachusetts.html,NA,NA
15810825,Global Luxury Suites at South Boston,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15810825-Reviews-Global_Luxury_Suites_at_South_Boston-Boston_Massachusetts.html,NA,NA
15641127,Global Luxury Suites at The Financial District,60745,60745,3.5,240,"Bar/Lounge,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Pets Allowed ( Dog / Pet Friendly ),Kitchenette,Suites",1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641127-Reviews-Global_Luxury_Suites_at_The_Financial_District-Boston_Massachusetts.html,NA,NA
15641102,Global Luxury Suites at The Theatre District,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641102-Reviews-Global_Luxury_Suites_at_The_Theatre_District-Boston_Massachusetts.html,NA,NA
15649221,Global Luxury Suites at West End,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15649221-Reviews-Global_Luxury_Suites_at_West_End-Boston_Massachusetts.html,NA,NA
15641208,Global Luxury Suites in South End,60745,60745,4.0,585,"Pool,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Business Center with Internet Access,Concierge,Pets Allowed ( Dog / Pet Friendly ),Self-Serve Laundry,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms,Suites",1,0 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d15641208-Reviews-Global_Luxury_Suites_in_South_End-Boston_Massachusetts.html,NA,NA
15637104,284 Marlborough By Lyon Apartments,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15637104-Reviews-284_Marlborough_By_Lyon_Apartments-Boston_Massachusetts.html,NA,NA
15521011,Pasadena B&B,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15521011-Reviews-Pasadena_B_B-Boston_Massachusetts.html,NA,NA
15661091,Reggie's Place,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15661091-Reviews-Reggie_s_Place-Boston_Massachusetts.html,NA,NA
16935735,South End Condos by Barsala,60745,60745,4.0,NA,NA,1,0 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d16935735-Reviews-South_End_Condos_by_Barsala-Boston_Massachusetts.html,NA,NA
